RAD	WIND	MINT	MAXT	DOY	VPR	OKTA	RAIN	AHA
1005.00	5.27	25.50	32.41	3080	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	3081	1.12	7	4627.6	27.29
1030.00	6.97	25.32	31.07	3082	1	1	4738	26.32
990.00	5.32	25.19	31.31	3083	1.21	2	4554	26.19
1010.00	5.97	25.26	30.80	3084	1.09	3	4646	26.26
1005.00	5.00	25.58	30.91	3085	1.03	4	4623	26.58
1000.00	5.81	25.13	30.08	3086	0.92	5	4600	26.13
995.00	5.73	24.03	29.12	3087	0.93	6	4577	25.03
999.00	5.68	24.30	28.69	3088	0.99	7	4595.4	25.30
1001.00	5.84	23.80	28.61	3089	0.89	1	4604.6	24.80
1002.00	5.77	23.90	29.13	3090	0.99	2	4609.2	24.90
1004.00	5.00	24.41	31.48	3091	0.97	3	4618.4	25.41
1005.00	5.27	25.50	32.41	3092	0.95	4	4623	26.50
1006.00	5.71	26.29	33.16	3093	1.12	5	4627.6	27.29
990.00	5.32	25.19	31.31	3094	1	6	4554	26.19
1010.00	5.97	25.26	30.80	3095	1.21	7	4646	26.26
1005.00	5.00	25.58	30.91	3096	1.09	1	4623	26.58
1000.00	5.81	25.13	30.08	3097	1.03	2	4600	26.13
995.00	5.73	24.03	29.12	3098	0.92	3	4577	25.03
999.00	5.68	24.30	28.69	3099	0.93	4	4595.4	25.30
1001.00	5.84	23.80	28.61	3100	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	3101	0.89	6	4609.2	24.90
1004.00	5.00	24.41	31.48	3102	0.99	7	4618.4	25.41
1005.00	5.27	25.50	32.41	3103	0.89	1	4623	26.50
1006.00	5.71	26.29	33.16	3104	0.99	2	4627.6	27.29
1030.00	6.97	25.32	31.07	3105	0.97	3	4738	26.32
990.00	5.32	25.19	31.31	3106	0.95	4	4554	26.19
1010.00	5.97	25.26	30.80	3107	1.12	5	4646	26.26
1005.00	5.00	25.58	30.91	3108	1	6	4623	26.58
1000.00	5.81	25.13	30.08	3109	1.21	7	4600	26.13
995.00	5.73	24.03	29.12	3110	1.09	1	4577	25.03
999.00	5.68	24.30	28.69	3111	1.03	2	4595.4	25.30
1001.00	5.84	23.80	28.61	3112	0.92	3	4604.6	24.80
1002.00	5.77	23.90	29.13	3113	0.93	4	4609.2	24.90
1004.00	5.00	24.41	31.48	3114	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	3115	0.89	6	4623	26.50
1006.00	5.71	26.29	33.16	3116	0.99	7	4627.6	27.29
1005.00	5.00	25.58	30.91	3117	0.97	1	4623	26.58
1000.00	5.81	25.13	30.08	3118	0.95	2	4600	26.13
995.00	5.73	24.03	29.12	3119	1.12	3	4577	25.03
999.00	5.68	24.30	28.69	3120	1	4	4595.4	25.30
1001.00	5.84	23.80	28.61	3121	1.21	5	4604.6	24.80
1002.00	5.77	23.90	29.13	3122	1.09	6	4609.2	24.90
1004.00	5.00	24.41	31.48	3123	1.03	7	4618.4	25.41
1005.00	5.27	25.50	32.41	3124	0.92	1	4623	26.50
1006.00	5.71	26.29	33.16	3125	0.93	2	4627.6	27.29
999.00	5.68	24.30	28.69	3126	0.99	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3127	0.89	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3128	0.99	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3129	0.97	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3130	0.95	7	4623	26.50
1006.00	5.71	26.29	33.16	3131	1.12	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3132	1	2	4738	26.32
990.00	5.32	25.19	31.31	3133	1.21	3	4554	26.19
1010.00	5.97	25.26	30.80	3134	1.09	4	4646	26.26
1005.00	5.00	25.58	30.91	3135	1.03	5	4623	26.58
1000.00	5.81	25.13	30.08	3136	0.92	6	4600	26.13
995.00	5.73	24.03	29.12	3137	0.93	7	4577	25.03
999.00	5.68	24.30	28.69	3138	0.99	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3139	0.89	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3140	0.99	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3141	0.89	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3142	0.99	5	4623	26.50
1006.00	5.71	26.29	33.16	3143	0.97	6	4627.6	27.29
990.00	5.32	25.19	31.31	3144	0.95	7	4554	26.19
1010.00	5.97	25.26	30.80	3145	1.12	1	4646	26.26
1005.00	5.00	25.58	30.91	3146	1	2	4623	26.58
1000.00	5.81	25.13	30.08	3147	1.21	3	4600	26.13
995.00	5.73	24.03	29.12	3148	1.09	4	4577	25.03
999.00	5.68	24.30	28.69	3149	1.03	5	4595.4	25.30
1001.00	5.84	23.80	28.61	3150	0.92	6	4604.6	24.80
1002.00	5.77	23.90	29.13	3151	0.93	7	4609.2	24.90
1004.00	5.00	24.41	31.48	3152	0.99	1	4618.4	25.41
1005.00	5.27	25.50	32.41	3153	0.89	2	4623	26.50
1006.00	5.71	26.29	33.16	3154	0.99	3	4627.6	27.29
1030.00	6.97	25.32	31.07	3155	0.89	4	4738	26.32
990.00	5.32	25.19	31.31	3156	0.99	5	4554	26.19
1010.00	5.97	25.26	30.80	3157	0.97	6	4646	26.26
1005.00	5.00	25.58	30.91	3158	0.95	7	4623	26.58
1000.00	5.81	25.13	30.08	3159	1.12	1	4600	26.13
995.00	5.73	24.03	29.12	3160	1	2	4577	25.03
999.00	5.68	24.30	28.69	3161	1.21	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3162	1.09	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3163	1.03	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3164	0.92	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3165	0.93	7	4623	26.50
1006.00	5.71	26.29	33.16	3166	0.99	1	4627.6	27.29
1005.00	5.00	25.58	30.91	3167	0.89	2	4623	26.58
1000.00	5.81	25.13	30.08	3168	0.99	3	4600	26.13
995.00	5.73	24.03	29.12	3169	0.97	4	4577	25.03
999.00	5.68	24.30	28.69	3170	0.95	5	4595.4	25.30
1001.00	5.84	23.80	28.61	3171	1.12	6	4604.6	24.80
1002.00	5.77	23.90	29.13	3172	1	7	4609.2	24.90
1004.00	5.00	24.41	31.48	3173	1.21	1	4618.4	25.41
1005.00	5.27	25.50	32.41	3174	1.09	2	4623	26.50
1006.00	5.71	26.29	33.16	3175	1.03	3	4627.6	27.29
1030.00	6.97	25.32	31.07	3176	0.92	4	4738	26.32
990.00	5.32	25.19	31.31	3177	0.93	5	4554	26.19
1010.00	5.97	25.26	30.80	3178	0.99	6	4646	26.26
1005.00	5.00	25.58	30.91	3179	0.89	7	4623	26.58
1000.00	5.81	25.13	30.08	3180	0.99	1	4600	26.13
995.00	5.73	24.03	29.12	3181	0.97	2	4577	25.03
999.00	5.68	24.30	28.69	3182	0.95	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3183	1.12	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3184	1	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3185	1.21	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3186	1.09	7	4623	26.50
1006.00	5.71	26.29	33.16	3187	1.03	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3188	0.92	2	4738	26.32
990.00	5.32	25.19	31.31	3189	0.93	3	4554	26.19
1010.00	5.97	25.26	30.80	3190	0.99	4	4646	26.26
1005.00	5.00	25.58	30.91	3191	0.89	5	4623	26.58
1000.00	5.81	25.13	30.08	3192	0.99	6	4600	26.13
995.00	5.73	24.03	29.12	3193	0.89	7	4577	25.03
999.00	5.68	24.30	28.69	3194	0.99	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3195	0.97	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3196	0.95	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3197	1.12	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3198	1	5	4623	26.50
1006.00	5.71	26.29	33.16	3199	1.21	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3200	1.09	7	4738	26.32
990.00	5.32	25.19	31.31	3201	1.03	1	4554	26.19
1010.00	5.97	25.26	30.80	3202	0.92	2	4646	26.26
1005.00	5.00	25.58	30.91	3203	0.93	3	4623	26.58
1000.00	5.81	25.13	30.08	3204	0.99	4	4600	26.13
995.00	5.73	24.03	29.12	3205	0.89	5	4577	25.03
999.00	5.68	24.30	28.69	3206	0.99	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3207	0.97	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3208	0.95	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3209	1.12	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3210	1	3	4623	26.50
1006.00	5.71	26.29	33.16	3211	1.21	4	4627.6	27.29
990.00	5.32	25.19	31.31	3212	1.09	5	4554	26.19
1010.00	5.97	25.26	30.80	3213	1.03	6	4646	26.26
1005.00	5.00	25.58	30.91	3214	0.92	7	4623	26.58
1000.00	5.81	25.13	30.08	3215	0.93	1	4600	26.13
995.00	5.73	24.03	29.12	3216	0.99	2	4577	25.03
999.00	5.68	24.30	28.69	3217	0.89	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3218	0.99	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3219	0.97	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3220	0.95	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3221	1.12	7	4623	26.50
1006.00	5.71	26.29	33.16	3222	1	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3223	1.21	2	4738	26.32
990.00	5.32	25.19	31.31	3224	1.09	3	4554	26.19
1010.00	5.97	25.26	30.80	3225	1.03	4	4646	26.26
1005.00	5.00	25.58	30.91	3226	0.92	5	4623	26.58
1000.00	5.81	25.13	30.08	3227	0.93	6	4600	26.13
995.00	5.73	24.03	29.12	3228	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	3229	0.89	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3230	0.99	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3231	0.89	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3232	0.99	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3233	0.97	5	4623	26.50
1006.00	5.71	26.29	33.16	3234	0.95	6	4627.6	27.29
1005.00	5.27	25.50	32.41	3235	1.12	7	4623	26.50
1006.00	5.71	26.29	33.16	3236	1	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3237	1.21	2	4738	26.32
990.00	5.32	25.19	31.31	3238	1.09	3	4554	26.19
1010.00	5.97	25.26	30.80	3239	1.03	4	4646	26.26
1005.00	5.00	25.58	30.91	3240	0.92	5	4623	26.58
1000.00	5.81	25.13	30.08	3241	0.93	6	4600	26.13
995.00	5.73	24.03	29.12	3242	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	3243	0.89	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3244	0.99	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3245	0.89	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3246	0.99	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3247	0.97	5	4623	26.50
1006.00	5.71	26.29	33.16	3248	0.95	6	4627.6	27.29
1005.00	5.00	25.58	30.91	3249	1.12	7	4623	26.58
1000.00	5.81	25.13	30.08	3250	1	1	4600	26.13
995.00	5.73	24.03	29.12	3251	1.21	2	4577	25.03
999.00	5.68	24.30	28.69	3252	1.09	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3253	1.03	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3254	0.92	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3255	0.93	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3256	0.99	7	4623	26.50
1006.00	5.71	26.29	33.16	3257	0.89	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3258	0.99	2	4738	26.32
990.00	5.32	25.19	31.31	3259	0.97	3	4554	26.19
1010.00	5.97	25.26	30.80	3260	0.95	4	4646	26.26
1005.00	5.00	25.58	30.91	3261	1.12	5	4623	26.58
1000.00	5.81	25.13	30.08	3262	1	6	4600	26.13
995.00	5.73	24.03	29.12	3263	1.21	7	4577	25.03
999.00	5.68	24.30	28.69	3264	1.09	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3265	1.03	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3266	0.92	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3267	0.93	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3268	0.99	5	4623	26.50
1006.00	5.71	26.29	33.16	3269	0.89	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3270	0.99	7	4738	26.32
990.00	5.32	25.19	31.31	3271	0.97	1	4554	26.19
1010.00	5.97	25.26	30.80	3272	0.95	2	4646	26.26
1005.00	5.00	25.58	30.91	3273	1.12	3	4623	26.58
1000.00	5.81	25.13	30.08	3274	1	4	4600	26.13
995.00	5.73	24.03	29.12	3275	1.21	5	4577	25.03
999.00	5.68	24.30	28.69	3276	1.09	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3277	1.03	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3278	0.92	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3279	0.93	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3280	0.99	3	4623	26.50
1006.00	5.71	26.29	33.16	3281	0.89	4	4627.6	27.29
1030.00	6.97	25.32	31.07	3282	0.99	5	4738	26.32
990.00	5.32	25.19	31.31	3283	0.89	6	4554	26.19
1010.00	5.97	25.26	30.80	3284	0.99	7	4646	26.26
990.00	5.32	25.19	31.31	3285	0.97	1	4554	26.19
1010.00	5.97	25.26	30.80	3286	0.89	1	4646	26.26
1005.00	5.00	25.58	30.91	3287	0.99	2	4623	26.58
1000.00	5.81	25.13	30.08	3288	0.97	3	4600	26.13
995.00	5.73	24.03	29.12	3289	0.95	4	4577	25.03
999.00	5.68	24.30	28.69	3290	1.12	5	4595.4	25.30
1001.00	5.84	23.80	28.61	3291	1	6	4604.6	24.80
1002.00	5.77	23.90	29.13	3292	1.21	7	4609.2	24.90
1004.00	5.00	24.41	31.48	3293	1.09	1	4618.4	25.41
1005.00	5.27	25.50	32.41	3294	1.03	2	4623	26.50
1006.00	5.71	26.29	33.16	3295	0.92	3	4627.6	27.29
1030.00	6.97	25.32	31.07	3296	0.93	4	4738	26.32
990.00	5.32	25.19	31.31	3297	0.99	5	4554	26.19
1010.00	5.97	25.26	30.80	3298	0.89	6	4646	26.26
1005.00	5.00	25.58	30.91	3299	0.99	7	4623	26.58
1000.00	5.81	25.13	30.08	3300	0.89	1	4600	26.13
995.00	5.73	24.03	29.12	3301	0.99	2	4577	25.03
999.00	5.68	24.30	28.69	3302	0.97	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3303	0.95	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3304	1.12	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3305	1	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3306	1.21	7	4623	26.50
1006.00	5.71	26.29	33.16	3307	1.09	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3308	1.03	2	4738	26.32
990.00	5.32	25.19	31.31	3309	0.92	3	4554	26.19
1010.00	5.97	25.26	30.80	3310	0.93	4	4646	26.26
1005.00	5.00	25.58	30.91	3311	0.99	5	4623	26.58
1000.00	5.81	25.13	30.08	3312	0.89	6	4600	26.13
995.00	5.73	24.03	29.12	3313	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	3314	0.97	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3315	0.95	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3316	1.12	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3317	1	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3318	1.21	5	4623	26.50
1006.00	5.71	26.29	33.16	3319	1.09	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3320	1.03	7	4738	26.32
990.00	5.32	25.19	31.31	3321	0.92	1	4554	26.19
1010.00	5.97	25.26	30.80	3322	0.93	2	4646	26.26
1005.00	5.00	25.58	30.91	3323	0.99	3	4623	26.58
1000.00	5.81	25.13	30.08	3324	0.89	4	4600	26.13
995.00	5.73	24.03	29.12	3325	0.99	5	4577	25.03
999.00	5.68	24.30	28.69	3326	0.97	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3327	0.95	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3328	1.12	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3329	1	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3330	1.21	3	4623	26.50
1006.00	5.71	26.29	33.16	3331	1.09	4	4627.6	27.29
990.00	5.32	25.19	31.31	3332	1.03	5	4554	26.19
1010.00	5.97	25.26	30.80	3333	0.92	6	4646	26.26
1005.00	5.00	25.58	30.91	3334	0.93	7	4623	26.58
1000.00	5.81	25.13	30.08	3335	0.99	1	4600	26.13
995.00	5.73	24.03	29.12	3336	0.89	2	4577	25.03
999.00	5.68	24.30	28.69	3337	0.99	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3338	0.89	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3339	0.99	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3340	0.97	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3341	0.95	7	4623	26.50
1006.00	5.71	26.29	33.16	3342	1.12	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3343	1	2	4738	26.32
990.00	5.32	25.19	31.31	3344	1.21	3	4554	26.19
1010.00	5.97	25.26	30.80	3345	1.09	4	4646	26.26
1005.00	5.00	25.58	30.91	3346	1.03	5	4623	26.58
1000.00	5.81	25.13	30.08	3347	0.92	6	4600	26.13
995.00	5.73	24.03	29.12	3348	0.93	7	4577	25.03
999.00	5.68	24.30	28.69	3349	0.99	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3350	0.89	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3351	0.99	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3352	0.89	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3353	0.99	5	4623	26.50
1006.00	5.71	26.29	33.16	3354	0.97	6	4627.6	27.29
1005.00	5.00	25.58	30.91	3355	0.95	7	4623	26.58
1000.00	5.81	25.13	30.08	3356	1.12	1	4600	26.13
995.00	5.73	24.03	29.12	3357	1	2	4577	25.03
999.00	5.68	24.30	28.69	3358	1.21	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3359	1.09	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3360	1.03	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3361	0.92	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3362	0.93	7	4623	26.50
1006.00	5.71	26.29	33.16	3363	0.99	1	4627.6	27.29
1030.00	6.97	25.32	31.07	3364	0.89	2	4738	26.32
990.00	5.32	25.19	31.31	3365	0.99	3	4554	26.19
1010.00	5.97	25.26	30.80	3366	0.97	4	4646	26.26
1005.00	5.00	25.58	30.91	3367	0.95	5	4623	26.58
1000.00	5.81	25.13	30.08	3368	1.12	6	4600	26.13
995.00	5.73	24.03	29.12	3369	1	7	4577	25.03
999.00	5.68	24.30	28.69	3370	1.21	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3371	1.09	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3372	1.03	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3373	0.92	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3374	0.93	5	4623	26.50
1006.00	5.71	26.29	33.16	3375	0.99	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3376	0.89	7	4738	26.32
990.00	5.32	25.19	31.31	3377	0.99	1	4554	26.19
1010.00	5.97	25.26	30.80	3378	0.97	2	4646	26.26
1005.00	5.00	25.58	30.91	3379	0.95	3	4623	26.58
1000.00	5.81	25.13	30.08	3380	1.12	4	4600	26.13
995.00	5.73	24.03	29.12	3381	1	5	4577	25.03
999.00	5.68	24.30	28.69	3382	1.21	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3383	1.09	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3384	1.03	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3385	0.92	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3386	0.93	3	4623	26.50
1006.00	5.71	26.29	33.16	3387	0.99	4	4627.6	27.29
1030.00	6.97	25.32	31.07	3388	0.89	5	4738	26.32
990.00	5.32	25.19	31.31	3389	0.99	6	4554	26.19
1010.00	5.97	25.26	30.80	3390	0.89	7	4646	26.26
1005.00	5.00	25.58	30.91	3391	0.99	1	4623	26.58
1000.00	5.81	25.13	30.08	3392	0.97	2	4600	26.13
995.00	5.73	24.03	29.12	3393	0.95	3	4577	25.03
999.00	5.68	24.30	28.69	3394	1.12	4	4595.4	25.30
1001.00	5.84	23.80	28.61	3395	1	5	4604.6	24.80
1002.00	5.77	23.90	29.13	3396	1.21	6	4609.2	24.90
1004.00	5.00	24.41	31.48	3397	1.09	7	4618.4	25.41
1005.00	5.27	25.50	32.41	3398	1.03	1	4623	26.50
1006.00	5.71	26.29	33.16	3399	0.92	2	4627.6	27.29
990.00	5.32	25.19	31.31	3400	0.93	3	4554	26.19
1010.00	5.97	25.26	30.80	3401	0.99	4	4646	26.26
1005.00	5.00	25.58	30.91	3402	0.89	5	4623	26.58
1000.00	5.81	25.13	30.08	3403	0.99	6	4600	26.13
995.00	5.73	24.03	29.12	3404	0.97	7	4577	25.03
999.00	5.68	24.30	28.69	3405	0.95	1	4595.4	25.30
1001.00	5.84	23.80	28.61	3406	1.12	2	4604.6	24.80
1002.00	5.77	23.90	29.13	3407	1	3	4609.2	24.90
1004.00	5.00	24.41	31.48	3408	1.21	4	4618.4	25.41
1005.00	5.27	25.50	32.41	3409	1.09	5	4623	26.50
1006.00	5.71	26.29	33.16	3410	1.03	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3411	0.92	7	4738	26.32
990.00	5.32	25.19	31.31	3412	0.93	1	4554	26.19
1010.00	5.97	25.26	30.80	3413	0.99	2	4646	26.26
1005.00	5.00	25.58	30.91	3414	0.89	3	4623	26.58
1000.00	5.81	25.13	30.08	3415	0.99	4	4600	26.13
995.00	5.73	24.03	29.12	3416	0.97	5	4577	25.03
999.00	5.68	24.30	28.69	3417	0.95	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3418	1.12	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3419	1	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3420	1.21	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3421	1.09	3	4623	26.50
1006.00	5.71	26.29	33.16	3422	1.03	4	4627.6	27.29
1005.00	5.27	25.50	32.41	3423	0.92	5	4623	26.50
1006.00	5.71	26.29	33.16	3424	0.93	6	4627.6	27.29
1030.00	6.97	25.32	31.07	3425	0.99	7	4738	26.32
990.00	5.32	25.19	31.31	3426	0.89	1	4554	26.19
1010.00	5.97	25.26	30.80	3427	0.99	2	4646	26.26
1005.00	5.00	25.58	30.91	3428	0.89	3	4623	26.58
1000.00	5.81	25.13	30.08	3429	0.99	4	4600	26.13
995.00	5.73	24.03	29.12	3430	0.97	5	4577	25.03
999.00	5.68	24.30	28.69	3431	0.95	6	4595.4	25.30
1001.00	5.84	23.80	28.61	3432	1.12	7	4604.6	24.80
1002.00	5.77	23.90	29.13	3433	1	1	4609.2	24.90
1004.00	5.00	24.41	31.48	3434	1.21	2	4618.4	25.41
1005.00	5.27	25.50	32.41	3435	1.09	3	4623	26.50
1006.00	5.71	26.29	33.16	3436	1.03	4	4627.6	27.29
1005.00	5.00	25.58	30.91	3437	0.92	5	4623	26.58
1000.00	5.81	25.13	30.08	3438	0.93	6	4600	26.13
995.00	5.73	24.03	29.12	3439	0.99	7	4577	25.03
999.00	5.68	24.30	28.69	3440	0.89	1	4595.4	25.30
999.00	5.68	24.30	28.69	3441	0.99	2	4595.4	25.30
1001.00	5.84	23.80	28.61	3442	0.89	3	4604.6	24.80
1002.00	5.77	23.90	29.13	3443	0.99	4	4609.2	24.90
1004.00	5.00	24.41	31.48	3444	0.97	5	4618.4	25.41
1005.00	5.27	25.50	32.41	3445	0.95	6	4623	26.50
1006.00	5.71	26.29	33.16	3446	1.12	7	4627.6	27.29
1030.00	6.97	25.32	31.07	3447	1	1	4738	26.32
990.00	5.32	25.19	31.31	3448	1.21	2	4554	26.19
1010.00	5.97	25.26	30.80	3449	1.09	3	4646	26.26
1005.00	5.00	25.58	30.91	3450	1.03	4	4623	26.58
1000.00	5.81	25.13	30.08	3451	0.92	5	4600	26.13
995.00	5.73	24.03	29.12	3452	0.93	6	4577	25.03
999.00	5.68	24.30	28.69	3453	0.99	7	4595.4	25.30
1001.00	5.84	23.80	28.61	3454	0.89	1	4604.6	24.80
1002.00	5.77	23.90	29.13	3455	0.99	2	4609.2	24.90
1004.00	5.00	24.41	31.48	3456	0.97	3	4618.4	25.41
1005.00	5.27	25.50	32.41	3457	0.95	4	4623	26.50
1006.00	5.71	26.29	33.16	3458	1.12	5	4627.6	27.29
990.00	5.32	25.19	31.31	3459	1	6	4554	26.19
1010.00	5.97	25.26	30.80	3460	1.21	7	4646	26.26
1005.00	5.00	25.58	30.91	3461	1.09	1	4623	26.58
1000.00	5.81	25.13	30.08	3462	1.03	2	4600	26.13
995.00	5.73	24.03	29.12	3463	0.92	3	4577	25.03
999.00	5.68	24.30	28.69	3464	0.93	4	4595.4	25.30
1001.00	5.84	23.80	28.61	3465	0.99	5	4604.6	24.80
1002.00	5.77	23.90	29.13	3466	0.89	6	4609.2	24.90
1004.00	5.00	24.41	31.48	3467	0.99	7	4618.4	25.41
1005.00	5.27	25.50	32.41	3468	0.89	1	4623	26.50
1006.00	5.71	26.29	33.16	3469	0.99	2	4627.6	27.29
1030.00	6.97	25.32	31.07	3470	0.97	3	4738	26.32
990.00	5.32	25.19	31.31	3471	0.95	4	4554	26.19
1010.00	5.97	25.26	30.80	3472	1.12	5	4646	26.26
1005.00	5.00	25.58	30.91	3473	1	6	4623	26.58
1000.00	5.81	25.13	30.08	3474	1.21	7	4600	26.13
995.00	5.73	24.03	29.12	3475	1.09	1	4577	25.03
999.00	5.68	24.30	28.69	3476	1.03	2	4595.4	25.30
1001.00	5.84	23.80	28.61	3477	0.92	3	4604.6	24.80
1002.00	5.77	23.90	29.13	3478	0.93	4	4609.2	24.90
1004.00	5.00	24.41	31.48	3479	0.99	5	4618.4	25.41
1005.00	5.27	25.50	32.41	3480	0.89	6	4623	26.50
1006.00	5.71	26.29	33.16	3481	0.99	7	4627.6	27.29
1005.00	5.00	25.58	30.91	3482	0.97	1	4623	26.58
1000.00	5.81	25.13	30.08	3483	0.95	2	4600	26.13
995.00	5.73	24.03	29.12	3484	1.12	3	4577	25.03
999.00	5.68	24.30	28.69	3485	1	4	4595.4	25.30
1001.00	5.84	23.80	28.61	3486	1.21	5	4604.6	24.80
1002.00	5.77	23.90	29.13	3487	1.09	6	4609.2	24.90
1004.00	5.00	24.41	31.48	3488	1.03	7	4618.4	25.41
1005.00	5.27	25.50	32.41	3489	0.92	1	4623	26.50
1006.00	5.71	26.29	33.16	3490	0.93	2	4627.6	27.29
999.00	5.68	24.30	28.69	3491	0.99	3	4595.4	25.30
1001.00	5.84	23.80	28.61	3492	0.89	4	4604.6	24.80
1002.00	5.77	23.90	29.13	3493	0.99	5	4609.2	24.90
1004.00	5.00	24.41	31.48	3494	0.97	6	4618.4	25.41
1005.00	5.27	25.50	32.41	3495	0.95	7	4623	26.50
